uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
814,JDbKqDU0kVcpzSa,3,3,Quoted,186,,,2024-09-18 01:37:06.586586+00,,
815,JDbKqDU0kVcpzSa,3,1,Snippet,187,,,2024-09-18 01:37:20.218211+00,,
816,9Ubkv4RGHYPpLjF,3,3,Abstractive,176,,,2024-09-18 01:37:28.178261+00,,
817,9Ubkv4RGHYPpLjF,3,3,Quoted,177,,,2024-09-18 01:37:36.691335+00,,
818,gKMqFz1xmDEbCM8,3,3,Abstractive,187,,,2024-09-18 01:37:37.061387+00,,
819,JDbKqDU0kVcpzSa,3,3,Paraphrased,188,,,2024-09-18 01:37:39.310622+00,,
820,9Ubkv4RGHYPpLjF,3,3,Paraphrased,178,,,2024-09-18 01:37:45.314865+00,,
821,JDbKqDU0kVcpzSa,3,3,Post Hoc,213,,,2024-09-18 01:37:52.397387+00,,
822,9Ubkv4RGHYPpLjF,3,3,Entailed,181,,,2024-09-18 01:37:53.137517+00,,
823,JDbKqDU0kVcpzSa,3,3,Gemini,245,,,2024-09-18 01:38:02.365286+00,,
824,gKMqFz1xmDEbCM8,3,3,Snippet,188,,,2024-09-18 01:38:15.388413+00,,
825,9Ubkv4RGHYPpLjF,3,2,Snippet,185,,,2024-09-18 01:38:40.718208+00,,
826,gKMqFz1xmDEbCM8,3,3,Entailed,189,,,2024-09-18 01:38:43.347449+00,,
827,fSHVkyHSnBk9wvF,3,3,Post Hoc,241,,,2024-09-18 01:38:47.006044+00,,
828,gKMqFz1xmDEbCM8,3,3,Quoted,190,,,2024-09-18 01:38:51.0921+00,,
829,9Ubkv4RGHYPpLjF,3,1,Post Hoc,212,,,2024-09-18 01:38:51.841911+00,,
830,fSHVkyHSnBk9wvF,3,3,Gemini,250,,,2024-09-18 01:38:52.45556+00,,
831,gKMqFz1xmDEbCM8,3,3,Paraphrased,193,,,2024-09-18 01:38:55.099696+00,,
832,gKMqFz1xmDEbCM8,3,3,Post Hoc,214,,,2024-09-18 01:38:59.891142+00,,
833,gKMqFz1xmDEbCM8,3,3,Gemini,247,,,2024-09-18 01:39:04.094926+00,,
834,9Ubkv4RGHYPpLjF,3,2,Gemini,246,,,2024-09-18 01:39:15.542243+00,,
835,gKMqFz1xmDEbCM8,3,3,Abstractive,192,,,2024-09-18 01:39:41.050757+00,,
836,9Ubkv4RGHYPpLjF,3,3,Quoted,179,,,2024-09-18 01:39:44.498501+00,,
837,gKMqFz1xmDEbCM8,3,3,Paraphrased,194,,,2024-09-18 01:39:45.203297+00,,
838,gKMqFz1xmDEbCM8,3,3,Snippet,196,,,2024-09-18 01:39:54.370171+00,,
839,9Ubkv4RGHYPpLjF,3,2,Paraphrased,182,,,2024-09-18 01:39:54.766886+00,,
840,JDbKqDU0kVcpzSa,3,3,Snippet,190,,,2024-09-18 01:40:00.815843+00,,
841,gKMqFz1xmDEbCM8,3,3,Quoted,197,,,2024-09-18 01:40:03.408626+00,,
842,9Ubkv4RGHYPpLjF,3,3,Abstractive,183,,,2024-09-18 01:40:06.460419+00,,
843,JDbKqDU0kVcpzSa,3,3,Abstractive,191,,,2024-09-18 01:40:09.956663+00,,
844,gKMqFz1xmDEbCM8,3,3,Entailed,198,,,2024-09-18 01:40:10.762707+00,,
845,gKMqFz1xmDEbCM8,3,3,Post Hoc,216,,,2024-09-18 01:40:16.455669+00,,
846,gKMqFz1xmDEbCM8,3,3,Gemini,252,,,2024-09-18 01:40:21.185778+00,,
847,9Ubkv4RGHYPpLjF,3,3,Snippet,186,,,2024-09-18 01:40:21.700192+00,,
848,JDbKqDU0kVcpzSa,3,3,Quoted,192,,,2024-09-18 01:40:26.314935+00,,
849,9Ubkv4RGHYPpLjF,3,3,Entailed,188,,,2024-09-18 01:40:33.493008+00,,
850,JDbKqDU0kVcpzSa,3,3,Entailed,195,,,2024-09-18 01:40:35.147534+00,,
851,fSHVkyHSnBk9wvF,3,3,Post Hoc,242,,,2024-09-18 01:40:38.919162+00,,
852,9Ubkv4RGHYPpLjF,3,3,Post Hoc,215,,,2024-09-18 01:40:43.39351+00,,
853,fSHVkyHSnBk9wvF,3,3,Gemini,255,,,2024-09-18 01:40:43.939023+00,,
854,JDbKqDU0kVcpzSa,3,3,Paraphrased,197,,,2024-09-18 01:40:47.11776+00,,
855,9Ubkv4RGHYPpLjF,2,1,Gemini,251,,,2024-09-18 01:40:54.608877+00,,
856,JDbKqDU0kVcpzSa,3,3,Post Hoc,218,,,2024-09-18 01:40:58.549685+00,,
857,JDbKqDU0kVcpzSa,3,3,Gemini,253,,,2024-09-18 01:41:08.926637+00,,
858,9Ubkv4RGHYPpLjF,3,3,Paraphrased,187,,,2024-09-18 01:41:17.638908+00,,
859,9Ubkv4RGHYPpLjF,3,2,Snippet,189,,,2024-09-18 01:41:32.049958+00,,
860,9Ubkv4RGHYPpLjF,3,3,Entailed,191,,,2024-09-18 01:41:40.081377+00,,
861,fSHVkyHSnBk9wvF,3,3,Post Hoc,245,,,2024-09-18 01:41:47.859724+00,,
862,fSHVkyHSnBk9wvF,3,3,Gemini,261,,,2024-09-18 01:41:54.253537+00,,
863,gKMqFz1xmDEbCM8,3,3,Snippet,199,,,2024-09-18 01:41:56.020623+00,,
864,gKMqFz1xmDEbCM8,3,3,Entailed,200,,,2024-09-18 01:42:01.75086+00,,
865,9Ubkv4RGHYPpLjF,3,2,Quoted,193,,,2024-09-18 01:42:08.157003+00,,
866,9Ubkv4RGHYPpLjF,3,3,Abstractive,194,,,2024-09-18 01:42:17.101767+00,,
867,gKMqFz1xmDEbCM8,3,3,Paraphrased,201,,,2024-09-18 01:42:18.560542+00,,
868,gKMqFz1xmDEbCM8,3,3,Quoted,202,,,2024-09-18 01:42:23.447015+00,,
869,9Ubkv4RGHYPpLjF,3,2,Post Hoc,231,,,2024-09-18 01:42:27.110069+00,,
870,9Ubkv4RGHYPpLjF,3,3,Gemini,258,,,2024-09-18 01:42:38.252902+00,,
871,gKMqFz1xmDEbCM8,3,3,Abstractive,204,,,2024-09-18 01:42:41.955194+00,,
872,gKMqFz1xmDEbCM8,3,3,Post Hoc,233,,,2024-09-18 01:42:54.594028+00,,
873,fSHVkyHSnBk9wvF,3,3,Post Hoc,246,,,2024-09-18 01:42:59.852235+00,,
874,9Ubkv4RGHYPpLjF,3,3,Snippet,195,,,2024-09-18 01:43:00.841483+00,,
875,gKMqFz1xmDEbCM8,3,3,Gemini,262,,,2024-09-18 01:43:06.915224+00,,
876,9Ubkv4RGHYPpLjF,3,3,Entailed,196,,,2024-09-18 01:43:09.901944+00,,
877,fSHVkyHSnBk9wvF,3,2,Gemini,263,,,2024-09-18 01:43:11.465888+00,,
878,9Ubkv4RGHYPpLjF,3,3,Abstractive,197,,,2024-09-18 01:43:17.062712+00,,
879,9Ubkv4RGHYPpLjF,2,2,Paraphrased,198,,,2024-09-18 01:43:25.940663+00,,
880,9Ubkv4RGHYPpLjF,2,3,Quoted,199,,,2024-09-18 01:43:37.471788+00,,
881,JDbKqDU0kVcpzSa,3,3,Abstractive,199,,,2024-09-18 01:43:42.350563+00,,
882,9Ubkv4RGHYPpLjF,3,3,Post Hoc,234,,,2024-09-18 01:43:47.346037+00,,
883,gKMqFz1xmDEbCM8,3,3,Quoted,205,,,2024-09-18 01:43:50.666209+00,,
884,fSHVkyHSnBk9wvF,3,3,Gemini,269,,,2024-09-18 01:44:04.447084+00,,
885,JDbKqDU0kVcpzSa,3,1,Snippet,200,,,2024-09-18 01:44:14.958686+00,,
886,gKMqFz1xmDEbCM8,3,3,Entailed,207,,,2024-09-18 01:44:19.267033+00,,
887,JDbKqDU0kVcpzSa,3,3,Entailed,201,,,2024-09-18 01:44:26.426173+00,,
888,fSHVkyHSnBk9wvF,3,3,Gemini,270,,,2024-09-18 01:44:34.916357+00,,
889,gKMqFz1xmDEbCM8,3,3,Abstractive,208,,,2024-09-18 01:44:36.862157+00,,
890,gKMqFz1xmDEbCM8,3,3,Paraphrased,210,,,2024-09-18 01:44:43.215984+00,,
891,JDbKqDU0kVcpzSa,3,3,Quoted,203,,,2024-09-18 01:44:46.794682+00,,
892,gKMqFz1xmDEbCM8,3,3,Snippet,213,,,2024-09-18 01:44:49.764628+00,,
893,gKMqFz1xmDEbCM8,3,3,Post Hoc,240,,,2024-09-18 01:44:56.077433+00,,
894,9Ubkv4RGHYPpLjF,3,3,Gemini,264,,,2024-09-18 01:44:58.309646+00,,
895,JDbKqDU0kVcpzSa,3,3,Paraphrased,207,,,2024-09-18 01:44:58.629142+00,,
896,gKMqFz1xmDEbCM8,3,3,Gemini,268,,,2024-09-18 01:45:01.919403+00,,
897,JDbKqDU0kVcpzSa,3,3,Post Hoc,238,,,2024-09-18 01:45:06.943548+00,,
898,JDbKqDU0kVcpzSa,3,3,Gemini,265,,,2024-09-18 01:45:16.156234+00,,
899,9Ubkv4RGHYPpLjF,3,3,Paraphrased,200,,,2024-09-18 01:45:27.76831+00,,
900,9Ubkv4RGHYPpLjF,1,2,Snippet,202,,,2024-09-18 01:45:58.142024+00,,
901,9Ubkv4RGHYPpLjF,3,3,Entailed,203,,,2024-09-18 01:46:12.444104+00,,
902,9Ubkv4RGHYPpLjF,3,3,Abstractive,205,,,2024-09-18 01:46:24.454462+00,,
903,9Ubkv4RGHYPpLjF,3,3,Quoted,206,,,2024-09-18 01:46:33.315783+00,,
904,9Ubkv4RGHYPpLjF,3,3,Post Hoc,243,,,2024-09-18 01:46:56.69496+00,,
905,9Ubkv4RGHYPpLjF,2,3,Gemini,272,,,2024-09-18 01:47:05.703552+00,,
906,9Ubkv4RGHYPpLjF,3,3,Entailed,204,,,2024-09-18 01:47:54.933331+00,,
907,9Ubkv4RGHYPpLjF,3,3,Quoted,207,,,2024-09-18 01:48:04.482036+00,,
908,9Ubkv4RGHYPpLjF,2,2,Snippet,208,,,2024-09-18 01:48:15.641451+00,,
909,9Ubkv4RGHYPpLjF,3,3,Paraphrased,209,,,2024-09-18 01:48:24.511608+00,,
910,9Ubkv4RGHYPpLjF,3,2,Abstractive,210,,,2024-09-18 01:48:33.630582+00,,
911,9Ubkv4RGHYPpLjF,3,3,Post Hoc,250,,,2024-09-18 01:48:42.158308+00,,
912,9Ubkv4RGHYPpLjF,3,3,Entailed,213,,,2024-09-18 01:49:06.445641+00,,
913,9Ubkv4RGHYPpLjF,3,3,Abstractive,214,,,2024-09-18 01:49:21.678276+00,,
914,9Ubkv4RGHYPpLjF,3,3,Quoted,216,,,2024-09-18 01:49:33.354207+00,,
915,9Ubkv4RGHYPpLjF,3,3,Paraphrased,217,,,2024-09-18 01:49:50.457071+00,,
916,9Ubkv4RGHYPpLjF,2,2,Snippet,218,,,2024-09-18 01:50:05.164693+00,,
917,9Ubkv4RGHYPpLjF,2,2,Snippet,219,,,2024-09-18 01:50:32.756959+00,,
918,GtOfZ643zgjE0av,3,3,Snippet,163,,,2024-09-18 01:59:25.526762+00,,
919,GtOfZ643zgjE0av,3,3,Abstractive,170,,,2024-09-18 01:59:48.655291+00,,
920,GtOfZ643zgjE0av,3,3,Paraphrased,174,,,2024-09-18 02:00:04.068127+00,,
921,GtOfZ643zgjE0av,3,3,Quoted,176,,,2024-09-18 02:00:21.450785+00,,
922,GtOfZ643zgjE0av,3,3,Entailed,180,,,2024-09-18 02:00:40.204906+00,,
923,GtOfZ643zgjE0av,3,3,Entailed,180,,,2024-09-18 02:00:48.979296+00,,
924,GtOfZ643zgjE0av,3,3,Abstractive,171,,,2024-09-18 02:01:29.882581+00,,
925,GtOfZ643zgjE0av,2,3,Quoted,178,,,2024-09-18 02:02:13.32513+00,,
926,GtOfZ643zgjE0av,2,2,Snippet,181,,,2024-09-18 02:02:45.983995+00,,
927,GtOfZ643zgjE0av,3,3,Entailed,182,,,2024-09-18 02:02:59.090967+00,,
928,GtOfZ643zgjE0av,2,2,Paraphrased,183,,,2024-09-18 02:03:37.698677+00,,
929,GtOfZ643zgjE0av,3,3,Quoted,184,,,2024-09-18 02:04:21.876771+00,,
930,GtOfZ643zgjE0av,3,3,Entailed,185,,,2024-09-18 02:04:38.287545+00,,
931,GtOfZ643zgjE0av,3,3,Abstractive,186,,,2024-09-18 02:04:52.22007+00,,
932,GtOfZ643zgjE0av,2,1,Paraphrased,189,,,2024-09-18 02:05:30.659084+00,,
933,GtOfZ643zgjE0av,3,3,Snippet,192,,,2024-09-18 02:05:49.83514+00,,
934,GtOfZ643zgjE0av,3,2,Quoted,188,,,2024-09-18 02:07:12.281713+00,,
935,GtOfZ643zgjE0av,3,3,Abstractive,190,,,2024-09-18 02:07:45.117998+00,,
936,GtOfZ643zgjE0av,3,3,Paraphrased,191,,,2024-09-18 02:08:05.436166+00,,
937,GtOfZ643zgjE0av,3,1,Snippet,193,,,2024-09-18 02:08:51.640163+00,,
938,GtOfZ643zgjE0av,3,3,Entailed,194,,,2024-09-18 02:09:22.950683+00,,
939,GtOfZ643zgjE0av,3,3,Quoted,195,,,2024-09-18 02:10:29.300808+00,,
940,GtOfZ643zgjE0av,3,3,Paraphrased,196,,,2024-09-18 02:10:58.329849+00,,
941,GtOfZ643zgjE0av,3,3,Abstractive,198,,,2024-09-18 02:11:15.876724+00,,
942,cDes1aVDZIV9RhP,3,3,Entailed,174,,,2024-09-18 02:11:53.236241+00,,
943,cDes1aVDZIV9RhP,3,1,Paraphrased,176,,,2024-09-18 02:12:07.166841+00,,
944,GtOfZ643zgjE0av,3,3,Snippet,201,,,2024-09-18 02:12:19.660211+00,,
945,GtOfZ643zgjE0av,3,3,Entailed,205,,,2024-09-18 02:12:32.98994+00,,
946,cDes1aVDZIV9RhP,2,1,Snippet,178,,,2024-09-18 02:12:42.637762+00,,
947,cDes1aVDZIV9RhP,3,3,Abstractive,180,,,2024-09-18 02:12:54.683196+00,,
948,cDes1aVDZIV9RhP,3,2,Abstractive,180,,,2024-09-18 02:13:15.094688+00,,
949,cDes1aVDZIV9RhP,3,1,Quoted,182,,,2024-09-18 02:13:42.882069+00,,
950,GtOfZ643zgjE0av,3,3,Quoted,200,,,2024-09-18 02:14:27.280266+00,,
951,GtOfZ643zgjE0av,3,3,Abstractive,202,,,2024-09-18 02:14:41.620619+00,,
952,cDes1aVDZIV9RhP,2,1,Paraphrased,181,,,2024-09-18 02:15:03.093436+00,,
953,GtOfZ643zgjE0av,2,3,Paraphrased,204,,,2024-09-18 02:15:24.771415+00,,
954,cDes1aVDZIV9RhP,2,2,Quoted,183,,,2024-09-18 02:15:32.150923+00,,
955,cDes1aVDZIV9RhP,3,3,Entailed,184,,,2024-09-18 02:15:40.646214+00,,
956,cDes1aVDZIV9RhP,3,3,Abstractive,189,,,2024-09-18 02:15:51.197976+00,,
957,GtOfZ643zgjE0av,3,3,Snippet,209,,,2024-09-18 02:16:04.044522+00,,
958,cDes1aVDZIV9RhP,2,1,Snippet,198,,,2024-09-18 02:16:04.544384+00,,
959,GtOfZ643zgjE0av,3,3,Entailed,210,,,2024-09-18 02:16:17.147735+00,,
960,cDes1aVDZIV9RhP,3,1,Quoted,185,,,2024-09-18 02:16:45.851242+00,,
961,cDes1aVDZIV9RhP,3,3,Entailed,186,,,2024-09-18 02:16:53.121681+00,,
962,cDes1aVDZIV9RhP,3,3,Abstractive,193,,,2024-09-18 02:17:06.707826+00,,
963,GtOfZ643zgjE0av,3,3,Abstractive,203,,,2024-09-18 02:17:15.737954+00,,
964,cDes1aVDZIV9RhP,2,1,Paraphrased,202,,,2024-09-18 02:17:22.086397+00,,
965,GtOfZ643zgjE0av,3,3,Paraphrased,206,,,2024-09-18 02:17:37.037822+00,,
966,GtOfZ643zgjE0av,3,3,Quoted,211,,,2024-09-18 02:17:50.111746+00,,
967,cDes1aVDZIV9RhP,2,1,Snippet,204,,,2024-09-18 02:17:55.053208+00,,
968,GtOfZ643zgjE0av,3,3,Entailed,212,,,2024-09-18 02:18:02.954996+00,,
969,cDes1aVDZIV9RhP,3,2,Quoted,191,,,2024-09-18 02:18:22.7377+00,,
970,cDes1aVDZIV9RhP,3,3,Entailed,192,,,2024-09-18 02:18:29.813013+00,,
971,GtOfZ643zgjE0av,2,1,Snippet,214,,,2024-09-18 02:18:31.707569+00,,
972,cDes1aVDZIV9RhP,3,3,Abstractive,200,,,2024-09-18 02:18:42.526217+00,,
973,cDes1aVDZIV9RhP,3,1,Snippet,205,,,2024-09-18 02:18:55.369751+00,,
974,cDes1aVDZIV9RhP,3,1,Paraphrased,208,,,2024-09-18 02:19:11.307739+00,,
975,GtOfZ643zgjE0av,3,3,Paraphrased,213,,,2024-09-18 02:19:11.424003+00,,
976,GtOfZ643zgjE0av,3,3,Abstractive,215,,,2024-09-18 02:19:29.332221+00,,
977,GtOfZ643zgjE0av,3,3,Snippet,216,,,2024-09-18 02:19:57.575716+00,,
978,GtOfZ643zgjE0av,3,3,Entailed,217,,,2024-09-18 02:20:09.800462+00,,
979,KHdznSlY7WjzguP,3,3,Abstractive,180,,,2024-09-18 02:20:26.480511+00,,
980,KHdznSlY7WjzguP,3,2,Abstractive,180,,,2024-09-18 02:20:42.005806+00,,
981,KHdznSlY7WjzguP,2,1,Quoted,194,,,2024-09-18 02:21:23.850846+00,,
982,KHdznSlY7WjzguP,3,3,Entailed,209,,,2024-09-18 02:21:34.625937+00,,
983,KHdznSlY7WjzguP,3,1,Snippet,210,,,2024-09-18 02:21:51.19946+00,,
984,KHdznSlY7WjzguP,2,1,Paraphrased,214,,,2024-09-18 02:23:00.288758+00,,
985,KHdznSlY7WjzguP,3,3,Abstractive,206,,,2024-09-18 02:24:01.387835+00,,
986,KHdznSlY7WjzguP,3,3,Entailed,211,,,2024-09-18 02:25:46.271015+00,,
987,KHdznSlY7WjzguP,2,1,Quoted,212,,,2024-09-18 02:26:03.533839+00,,
988,KHdznSlY7WjzguP,3,3,Paraphrased,215,,,2024-09-18 02:26:10.200375+00,,
989,KHdznSlY7WjzguP,3,2,Quoted,213,,,2024-09-18 02:26:46.121007+00,,
990,KHdznSlY7WjzguP,3,1,Paraphrased,216,,,2024-09-18 02:26:59.523646+00,,
991,KHdznSlY7WjzguP,3,3,Abstractive,217,,,2024-09-18 02:27:20.367926+00,,
992,KHdznSlY7WjzguP,3,3,Entailed,219,,,2024-09-18 02:27:29.488852+00,,
993,KHdznSlY7WjzguP,3,2,Abstractive,218,,,2024-09-18 02:28:07.272793+00,,
994,lCEp5abdrghSE78,3,2,Paraphrased,180,,,2024-09-18 02:33:18.678949+00,,
995,lCEp5abdrghSE78,3,2,Paraphrased,180,,,2024-09-18 02:34:16.399507+00,,
996,lCEp5abdrghSE78,1,3,Quoted,210,,,2024-09-18 02:35:15.993096+00,,
997,lCEp5abdrghSE78,3,3,Abstractive,219,,,2024-09-18 02:35:42.274615+00,,
998,ZyAxxvd67lrEgCm,1,2,Snippet,180,,,2024-09-18 13:37:06.761249+00,,
999,ZyAxxvd67lrEgCm,3,3,Snippet,180,,,2024-09-18 13:38:03.463468+00,,
