uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
822,DO1DhOd0kwIHrgb,3,3,Entailed,621,,,2024-09-19 00:55:25.894914+00,,
823,6gbJojnMbJMuo9Z,3,3,Entailed,574,,,2024-09-19 00:55:29.007439+00,,
824,DO1DhOd0kwIHrgb,3,3,Post Hoc,622,,,2024-09-19 00:55:32.470029+00,,
825,fSHVkyHSnBk9wvF,3,3,Snippet,573,,,2024-09-19 00:55:35.862814+00,,
826,DO1DhOd0kwIHrgb,3,3,Abstractive,624,,,2024-09-19 00:55:37.138753+00,,
827,6gbJojnMbJMuo9Z,2,2,Paraphrased,576,,,2024-09-19 00:55:40.598586+00,,
828,fSHVkyHSnBk9wvF,3,3,Post Hoc,574,,,2024-09-19 00:55:40.981397+00,,
829,gKMqFz1xmDEbCM8,3,3,Post Hoc,579,,,2024-09-19 00:55:41.135282+00,,
830,DO1DhOd0kwIHrgb,3,3,Gemini,625,,,2024-09-19 00:55:43.899164+00,,
831,JDbKqDU0kVcpzSa,3,2,Snippet,584,,,2024-09-19 00:55:47.32236+00,,
832,6gbJojnMbJMuo9Z,3,3,Post Hoc,577,,,2024-09-19 00:55:48.53969+00,,
833,fSHVkyHSnBk9wvF,3,3,Abstractive,576,,,2024-09-19 00:55:49.202201+00,,
834,DO1DhOd0kwIHrgb,3,3,Paraphrased,626,,,2024-09-19 00:55:49.918576+00,,
835,gKMqFz1xmDEbCM8,3,3,Gemini,582,,,2024-09-19 00:55:52.291267+00,,
836,fSHVkyHSnBk9wvF,3,3,Gemini,574,,,2024-09-19 00:55:56.741867+00,,
837,6gbJojnMbJMuo9Z,3,3,Abstractive,578,,,2024-09-19 00:55:58.773319+00,,
838,cDes1aVDZIV9RhP,3,2,Quoted,563,,,2024-09-19 00:55:59.460436+00,,
839,JDbKqDU0kVcpzSa,3,3,Gemini,585,,,2024-09-19 00:56:00.113031+00,,
840,fSHVkyHSnBk9wvF,3,3,Quoted,578,,,2024-09-19 00:56:02.069108+00,,
841,gKMqFz1xmDEbCM8,3,3,Quoted,584,,,2024-09-19 00:56:03.871661+00,,
842,cDes1aVDZIV9RhP,3,3,Entailed,564,,,2024-09-19 00:56:07.500202+00,,
843,fSHVkyHSnBk9wvF,3,3,Gemini,579,,,2024-09-19 00:56:09.739143+00,,
844,6gbJojnMbJMuo9Z,3,3,Quoted,580,,,2024-09-19 00:56:11.04067+00,,
845,fSHVkyHSnBk9wvF,3,3,Paraphrased,582,,,2024-09-19 00:56:15.410263+00,,
846,DO1DhOd0kwIHrgb,3,3,Gemini,627,,,2024-09-19 00:56:20.038063+00,,
847,cDes1aVDZIV9RhP,3,3,Abstractive,565,,,2024-09-19 00:56:22.77442+00,,
848,DO1DhOd0kwIHrgb,3,3,Paraphrased,628,,,2024-09-19 00:56:28.163254+00,,
849,DO1DhOd0kwIHrgb,3,3,Entailed,629,,,2024-09-19 00:56:33.120836+00,,
850,fSHVkyHSnBk9wvF,3,3,Entailed,575,,,2024-09-19 00:56:33.525599+00,,
851,cDes1aVDZIV9RhP,3,3,Paraphrased,566,,,2024-09-19 00:56:33.923846+00,,
852,fSHVkyHSnBk9wvF,3,3,Snippet,577,,,2024-09-19 00:56:43.98068+00,,
853,DO1DhOd0kwIHrgb,2,1,Quoted,630,,,2024-09-19 00:56:44.447955+00,,
854,JDbKqDU0kVcpzSa,3,3,Abstractive,586,,,2024-09-19 00:56:48.193707+00,,
855,DO1DhOd0kwIHrgb,3,3,Abstractive,631,,,2024-09-19 00:56:50.609289+00,,
856,gKMqFz1xmDEbCM8,3,2,Snippet,585,,,2024-09-19 00:56:54.18246+00,,
857,DO1DhOd0kwIHrgb,3,3,Post Hoc,632,,,2024-09-19 00:56:54.803031+00,,
858,fSHVkyHSnBk9wvF,3,3,Post Hoc,578,,,2024-09-19 00:56:57.879629+00,,
859,gKMqFz1xmDEbCM8,3,3,Entailed,586,,,2024-09-19 00:57:07.316066+00,,
860,JDbKqDU0kVcpzSa,3,2,Snippet,587,,,2024-09-19 00:57:11.412793+00,,
861,DO1DhOd0kwIHrgb,1,1,Snippet,634,,,2024-09-19 00:57:17.408272+00,,
862,JDbKqDU0kVcpzSa,3,3,Paraphrased,588,,,2024-09-19 00:57:27.841614+00,,
863,gKMqFz1xmDEbCM8,3,3,Paraphrased,587,,,2024-09-19 00:57:30.157403+00,,
864,6gbJojnMbJMuo9Z,2,2,Snippet,575,,,2024-09-19 00:57:31.953719+00,,
865,fSHVkyHSnBk9wvF,3,3,Snippet,579,,,2024-09-19 00:57:31.982502+00,,
866,DO1DhOd0kwIHrgb,3,3,Entailed,635,,,2024-09-19 00:57:41.089425+00,,
867,gKMqFz1xmDEbCM8,3,3,Gemini,588,,,2024-09-19 00:57:41.425476+00,,
868,fSHVkyHSnBk9wvF,3,3,Entailed,580,,,2024-09-19 00:57:41.894733+00,,
869,6gbJojnMbJMuo9Z,3,3,Entailed,582,,,2024-09-19 00:57:41.95382+00,,
870,DO1DhOd0kwIHrgb,3,3,Post Hoc,636,,,2024-09-19 00:57:45.833714+00,,
871,fSHVkyHSnBk9wvF,3,3,Abstractive,579,,,2024-09-19 00:57:47.729757+00,,
872,JDbKqDU0kVcpzSa,3,1,Gemini,589,,,2024-09-19 00:57:51.216967+00,,
873,gKMqFz1xmDEbCM8,3,3,Post Hoc,589,,,2024-09-19 00:57:53.120613+00,,
874,DO1DhOd0kwIHrgb,3,3,Gemini,637,,,2024-09-19 00:57:55.293037+00,,
875,6gbJojnMbJMuo9Z,3,3,Gemini,584,,,2024-09-19 00:57:55.379585+00,,
876,fSHVkyHSnBk9wvF,3,3,Abstractive,584,,,2024-09-19 00:57:59.832116+00,,
877,JDbKqDU0kVcpzSa,3,3,Quoted,591,,,2024-09-19 00:58:00.386232+00,,
878,fSHVkyHSnBk9wvF,3,3,Quoted,582,,,2024-09-19 00:58:01.081506+00,,
879,DO1DhOd0kwIHrgb,3,2,Paraphrased,638,,,2024-09-19 00:58:03.615285+00,,
880,6gbJojnMbJMuo9Z,3,3,Post Hoc,585,,,2024-09-19 00:58:04.260552+00,,
881,gKMqFz1xmDEbCM8,3,3,Quoted,591,,,2024-09-19 00:58:05.169309+00,,
882,fSHVkyHSnBk9wvF,3,3,Quoted,585,,,2024-09-19 00:58:08.658298+00,,
883,fSHVkyHSnBk9wvF,3,3,Paraphrased,584,,,2024-09-19 00:58:11.761065+00,,
884,6gbJojnMbJMuo9Z,3,3,Quoted,586,,,2024-09-19 00:58:13.272483+00,,
885,gKMqFz1xmDEbCM8,3,3,Abstractive,592,,,2024-09-19 00:58:16.081536+00,,
886,6gbJojnMbJMuo9Z,3,3,Abstractive,588,,,2024-09-19 00:58:20.674507+00,,
887,fSHVkyHSnBk9wvF,3,3,Post Hoc,586,,,2024-09-19 00:58:25.688835+00,,
888,6gbJojnMbJMuo9Z,3,3,Paraphrased,589,,,2024-09-19 00:58:27.796147+00,,
889,JDbKqDU0kVcpzSa,3,1,Entailed,592,,,2024-09-19 00:58:33.013027+00,,
890,JDbKqDU0kVcpzSa,3,3,Post Hoc,593,,,2024-09-19 00:58:44.358005+00,,
891,fSHVkyHSnBk9wvF,3,3,Paraphrased,587,,,2024-09-19 00:58:48.972707+00,,
892,fSHVkyHSnBk9wvF,3,3,Gemini,588,,,2024-09-19 00:58:54.038805+00,,
893,JDbKqDU0kVcpzSa,3,3,Post Hoc,594,,,2024-09-19 00:59:25.514437+00,,
894,JDbKqDU0kVcpzSa,3,3,Entailed,595,,,2024-09-19 00:59:35.894485+00,,
895,6gbJojnMbJMuo9Z,3,3,Entailed,587,,,2024-09-19 00:59:39.313141+00,,
896,fSHVkyHSnBk9wvF,3,3,Quoted,587,,,2024-09-19 00:59:40.050579+00,,
897,JDbKqDU0kVcpzSa,3,3,Gemini,596,,,2024-09-19 00:59:48.092919+00,,
898,6gbJojnMbJMuo9Z,3,3,Paraphrased,591,,,2024-09-19 00:59:48.630116+00,,
899,JDbKqDU0kVcpzSa,3,3,Abstractive,598,,,2024-09-19 00:59:55.341553+00,,
900,6gbJojnMbJMuo9Z,3,3,Quoted,592,,,2024-09-19 00:59:55.934612+00,,
901,fSHVkyHSnBk9wvF,1,1,Snippet,588,,,2024-09-19 00:59:56.330781+00,,
902,6gbJojnMbJMuo9Z,3,3,Snippet,593,,,2024-09-19 01:00:04.883097+00,,
903,6gbJojnMbJMuo9Z,3,3,Abstractive,594,,,2024-09-19 01:00:12.094109+00,,
904,fSHVkyHSnBk9wvF,3,3,Quoted,588,,,2024-09-19 01:00:13.907881+00,,
905,fSHVkyHSnBk9wvF,3,3,Abstractive,589,,,2024-09-19 01:00:15.808878+00,,
906,6gbJojnMbJMuo9Z,3,3,Post Hoc,595,,,2024-09-19 01:00:20.00246+00,,
907,fSHVkyHSnBk9wvF,3,3,Entailed,591,,,2024-09-19 01:00:25.137257+00,,
908,6gbJojnMbJMuo9Z,3,3,Gemini,598,,,2024-09-19 01:00:27.580474+00,,
909,fSHVkyHSnBk9wvF,3,3,Entailed,589,,,2024-09-19 01:00:28.33233+00,,
910,JDbKqDU0kVcpzSa,2,3,Snippet,599,,,2024-09-19 01:00:28.332763+00,,
911,fSHVkyHSnBk9wvF,3,3,Post Hoc,591,,,2024-09-19 01:00:35.297934+00,,
912,JDbKqDU0kVcpzSa,3,3,Paraphrased,600,,,2024-09-19 01:00:41.948815+00,,
913,fSHVkyHSnBk9wvF,3,3,Post Hoc,592,,,2024-09-19 01:00:44.646569+00,,
914,JDbKqDU0kVcpzSa,3,3,Quoted,601,,,2024-09-19 01:00:58.62731+00,,
915,fSHVkyHSnBk9wvF,3,2,Paraphrased,592,,,2024-09-19 01:01:09.98441+00,,
916,fSHVkyHSnBk9wvF,3,3,Gemini,593,,,2024-09-19 01:01:18.45439+00,,
917,fSHVkyHSnBk9wvF,3,3,Paraphrased,594,,,2024-09-19 01:01:27.901708+00,,
918,fSHVkyHSnBk9wvF,3,3,Abstractive,593,,,2024-09-19 01:01:29.67812+00,,
919,6gbJojnMbJMuo9Z,3,3,Quoted,596,,,2024-09-19 01:01:35.010491+00,,
920,6gbJojnMbJMuo9Z,3,3,Gemini,599,,,2024-09-19 01:01:42.821204+00,,
921,fSHVkyHSnBk9wvF,1,1,Snippet,594,,,2024-09-19 01:01:46.118231+00,,
922,6gbJojnMbJMuo9Z,3,3,Entailed,600,,,2024-09-19 01:01:50.450188+00,,
923,6gbJojnMbJMuo9Z,3,3,Abstractive,601,,,2024-09-19 01:01:58.238068+00,,
924,fSHVkyHSnBk9wvF,3,3,Gemini,595,,,2024-09-19 01:02:04.62664+00,,
925,6gbJojnMbJMuo9Z,2,2,Snippet,602,,,2024-09-19 01:02:07.158713+00,,
926,6gbJojnMbJMuo9Z,3,3,Post Hoc,603,,,2024-09-19 01:02:14.330958+00,,
927,6gbJojnMbJMuo9Z,3,3,Paraphrased,604,,,2024-09-19 01:02:20.983377+00,,
928,fSHVkyHSnBk9wvF,3,3,Post Hoc,596,,,2024-09-19 01:02:21.642403+00,,
929,JDbKqDU0kVcpzSa,3,3,Gemini,602,,,2024-09-19 01:02:26.114522+00,,
930,fSHVkyHSnBk9wvF,3,1,Snippet,598,,,2024-09-19 01:02:29.653689+00,,
931,fSHVkyHSnBk9wvF,3,3,Paraphrased,599,,,2024-09-19 01:02:37.079343+00,,
932,fSHVkyHSnBk9wvF,3,3,Abstractive,600,,,2024-09-19 01:02:44.225724+00,,
933,fSHVkyHSnBk9wvF,3,3,Gemini,601,,,2024-09-19 01:02:49.629028+00,,
934,JDbKqDU0kVcpzSa,3,3,Quoted,603,,,2024-09-19 01:02:50.949795+00,,
935,fSHVkyHSnBk9wvF,3,3,Quoted,602,,,2024-09-19 01:02:54.386717+00,,
936,JDbKqDU0kVcpzSa,3,3,Abstractive,604,,,2024-09-19 01:03:01.110318+00,,
937,fSHVkyHSnBk9wvF,3,3,Entailed,603,,,2024-09-19 01:03:02.203731+00,,
938,JDbKqDU0kVcpzSa,3,3,Post Hoc,606,,,2024-09-19 01:03:11.215238+00,,
939,fSHVkyHSnBk9wvF,3,3,Gemini,600,,,2024-09-19 01:03:13.302263+00,,
940,JDbKqDU0kVcpzSa,3,3,Entailed,607,,,2024-09-19 01:03:21.250759+00,,
941,6gbJojnMbJMuo9Z,3,3,Abstractive,606,,,2024-09-19 01:03:24.193268+00,,
942,6gbJojnMbJMuo9Z,3,3,Post Hoc,607,,,2024-09-19 01:03:31.138029+00,,
943,JDbKqDU0kVcpzSa,3,3,Paraphrased,609,,,2024-09-19 01:03:32.194711+00,,
944,fSHVkyHSnBk9wvF,3,3,Post Hoc,601,,,2024-09-19 01:03:35.962468+00,,
945,6gbJojnMbJMuo9Z,3,3,Entailed,609,,,2024-09-19 01:03:37.205661+00,,
946,6gbJojnMbJMuo9Z,3,3,Gemini,611,,,2024-09-19 01:03:43.339085+00,,
947,fSHVkyHSnBk9wvF,3,3,Entailed,602,,,2024-09-19 01:03:43.885212+00,,
948,6gbJojnMbJMuo9Z,3,3,Paraphrased,612,,,2024-09-19 01:03:49.714658+00,,
949,fSHVkyHSnBk9wvF,3,3,Paraphrased,603,,,2024-09-19 01:03:56.307501+00,,
950,6gbJojnMbJMuo9Z,3,3,Snippet,613,,,2024-09-19 01:03:56.327717+00,,
951,6gbJojnMbJMuo9Z,3,3,Quoted,614,,,2024-09-19 01:04:04.699762+00,,
952,fSHVkyHSnBk9wvF,3,3,Quoted,604,,,2024-09-19 01:04:08.768083+00,,
953,fSHVkyHSnBk9wvF,1,1,Snippet,606,,,2024-09-19 01:04:17.702822+00,,
954,JDbKqDU0kVcpzSa,2,2,Snippet,611,,,2024-09-19 01:04:21.449408+00,,
955,fSHVkyHSnBk9wvF,3,3,Abstractive,607,,,2024-09-19 01:04:29.190596+00,,
956,6gbJojnMbJMuo9Z,2,2,Snippet,615,,,2024-09-19 01:08:27.198117+00,,
957,6gbJojnMbJMuo9Z,3,3,Gemini,616,,,2024-09-19 01:08:35.218995+00,,
958,6gbJojnMbJMuo9Z,3,3,Post Hoc,617,,,2024-09-19 01:08:42.445009+00,,
959,6gbJojnMbJMuo9Z,3,3,Paraphrased,618,,,2024-09-19 01:08:50.519504+00,,
960,6gbJojnMbJMuo9Z,3,3,Entailed,620,,,2024-09-19 01:09:00.335206+00,,
961,6gbJojnMbJMuo9Z,3,3,Abstractive,621,,,2024-09-19 01:09:08.344998+00,,
962,6gbJojnMbJMuo9Z,3,3,Quoted,622,,,2024-09-19 01:09:15.41808+00,,
963,4mI9lIjKHyuqizb,3,1,Snippet,567,,,2024-09-19 01:16:18.362026+00,,
964,4mI9lIjKHyuqizb,3,3,Gemini,571,,,2024-09-19 01:16:25.537004+00,,
965,4mI9lIjKHyuqizb,3,3,Entailed,572,,,2024-09-19 01:16:33.304454+00,,
966,4mI9lIjKHyuqizb,3,3,Post Hoc,584,,,2024-09-19 01:16:40.389116+00,,
967,4mI9lIjKHyuqizb,3,3,Abstractive,585,,,2024-09-19 01:16:46.628001+00,,
968,4mI9lIjKHyuqizb,3,2,Quoted,593,,,2024-09-19 01:16:54.965616+00,,
969,4mI9lIjKHyuqizb,3,3,Paraphrased,595,,,2024-09-19 01:17:05.480894+00,,
970,4mI9lIjKHyuqizb,3,1,Snippet,580,,,2024-09-19 01:17:34.21246+00,,
971,4mI9lIjKHyuqizb,3,3,Entailed,586,,,2024-09-19 01:17:46.806585+00,,
972,4mI9lIjKHyuqizb,3,3,Post Hoc,587,,,2024-09-19 01:17:54.765719+00,,
973,4mI9lIjKHyuqizb,3,3,Gemini,591,,,2024-09-19 01:18:05.197397+00,,
974,4mI9lIjKHyuqizb,3,1,Abstractive,592,,,2024-09-19 01:19:00.02663+00,,
975,4mI9lIjKHyuqizb,3,3,Quoted,594,,,2024-09-19 01:19:11.699764+00,,
976,4mI9lIjKHyuqizb,3,3,Paraphrased,596,,,2024-09-19 01:19:17.961717+00,,
977,4mI9lIjKHyuqizb,3,1,Snippet,589,,,2024-09-19 01:19:48.285049+00,,
978,4mI9lIjKHyuqizb,3,3,Post Hoc,598,,,2024-09-19 01:19:56.550339+00,,
979,4mI9lIjKHyuqizb,3,3,Abstractive,599,,,2024-09-19 01:20:02.026128+00,,
980,4mI9lIjKHyuqizb,3,1,Quoted,600,,,2024-09-19 01:20:12.926845+00,,
981,4mI9lIjKHyuqizb,3,1,Paraphrased,601,,,2024-09-19 01:20:26.677969+00,,
982,4mI9lIjKHyuqizb,3,3,Gemini,603,,,2024-09-19 01:20:42.428744+00,,
983,4mI9lIjKHyuqizb,3,3,Entailed,604,,,2024-09-19 01:20:47.131105+00,,
984,4mI9lIjKHyuqizb,3,3,Paraphrased,602,,,2024-09-19 01:21:11.47781+00,,
985,4mI9lIjKHyuqizb,3,1,Entailed,606,,,2024-09-19 01:21:21.850769+00,,
986,4mI9lIjKHyuqizb,3,3,Gemini,607,,,2024-09-19 01:21:29.662017+00,,
987,4mI9lIjKHyuqizb,3,3,Post Hoc,609,,,2024-09-19 01:21:36.174774+00,,
988,4mI9lIjKHyuqizb,3,1,Quoted,611,,,2024-09-19 01:21:44.120761+00,,
989,4mI9lIjKHyuqizb,3,3,Abstractive,612,,,2024-09-19 01:21:51.804822+00,,
990,4mI9lIjKHyuqizb,1,1,Snippet,614,,,2024-09-19 01:22:00.488937+00,,
991,4mI9lIjKHyuqizb,3,3,Post Hoc,613,,,2024-09-19 01:29:48.438585+00,,
992,4mI9lIjKHyuqizb,3,3,Gemini,615,,,2024-09-19 01:30:00.150799+00,,
993,4mI9lIjKHyuqizb,1,1,Snippet,616,,,2024-09-19 01:30:12.876033+00,,
994,4mI9lIjKHyuqizb,3,3,Abstractive,617,,,2024-09-19 01:30:18.785759+00,,
995,4mI9lIjKHyuqizb,3,3,Entailed,618,,,2024-09-19 01:30:28.176109+00,,
996,4mI9lIjKHyuqizb,3,3,Paraphrased,620,,,2024-09-19 01:30:37.634265+00,,
997,4mI9lIjKHyuqizb,3,3,Quoted,621,,,2024-09-19 01:30:44.980679+00,,
998,4mI9lIjKHyuqizb,3,3,Abstractive,622,,,2024-09-19 01:34:04.055847+00,,
999,4mI9lIjKHyuqizb,3,3,Post Hoc,624,,,2024-09-19 01:34:14.108225+00,,
1000,4mI9lIjKHyuqizb,3,1,Paraphrased,625,,,2024-09-19 01:34:25.660638+00,,
1001,4mI9lIjKHyuqizb,3,3,Entailed,626,,,2024-09-19 01:34:31.281362+00,,
1002,4mI9lIjKHyuqizb,3,3,Quoted,627,,,2024-09-19 01:34:36.229139+00,,
1003,4mI9lIjKHyuqizb,3,1,Snippet,628,,,2024-09-19 01:34:50.461049+00,,
1004,4mI9lIjKHyuqizb,3,3,Gemini,629,,,2024-09-19 01:35:03.556617+00,,
1005,4mI9lIjKHyuqizb,3,3,Post Hoc,630,,,2024-09-19 01:35:33.595361+00,,
1006,4mI9lIjKHyuqizb,3,1,Quoted,631,,,2024-09-19 01:36:28.846579+00,,
1007,4mI9lIjKHyuqizb,3,1,Snippet,632,,,2024-09-19 01:36:45.260438+00,,
1008,4mI9lIjKHyuqizb,3,3,Abstractive,634,,,2024-09-19 01:36:58.616277+00,,
1009,4mI9lIjKHyuqizb,3,3,Paraphrased,635,,,2024-09-19 01:37:13.29473+00,,
1010,4mI9lIjKHyuqizb,3,3,Entailed,636,,,2024-09-19 01:37:24.912147+00,,
1011,4mI9lIjKHyuqizb,3,3,Gemini,638,,,2024-09-19 01:37:31.18551+00,,
1012,4mI9lIjKHyuqizb,3,3,Entailed,637,,,2024-09-19 01:38:10.497983+00,,
1013,eQBKoJjNAPP7V6Z,3,3,Post Hoc,589,,,2024-09-19 05:20:58.45711+00,,
1014,eQBKoJjNAPP7V6Z,1,1,Snippet,591,,,2024-09-19 05:21:07.099157+00,,
1015,eQBKoJjNAPP7V6Z,3,3,Gemini,592,,,2024-09-19 05:21:37.09228+00,,
1016,eQBKoJjNAPP7V6Z,3,2,Entailed,593,,,2024-09-19 05:22:55.155814+00,,
1017,eQBKoJjNAPP7V6Z,3,3,Abstractive,595,,,2024-09-19 05:51:37.38599+00,,
1018,eQBKoJjNAPP7V6Z,3,3,Paraphrased,598,,,2024-09-19 05:52:02.615631+00,,
1019,eQBKoJjNAPP7V6Z,3,3,Quoted,599,,,2024-09-19 05:52:21.402449+00,,
1020,eQBKoJjNAPP7V6Z,3,3,Entailed,594,,,2024-09-19 05:52:58.565462+00,,
1021,eQBKoJjNAPP7V6Z,1,1,Snippet,596,,,2024-09-19 05:53:09.188757+00,,
1022,eQBKoJjNAPP7V6Z,3,3,Abstractive,602,,,2024-09-19 05:53:20.736513+00,,
1023,eQBKoJjNAPP7V6Z,3,3,Post Hoc,604,,,2024-09-19 05:53:35.020532+00,,
1024,eQBKoJjNAPP7V6Z,3,3,Paraphrased,606,,,2024-09-19 05:54:04.663078+00,,
1025,eQBKoJjNAPP7V6Z,3,3,Quoted,607,,,2024-09-19 05:54:14.692245+00,,
1026,eQBKoJjNAPP7V6Z,3,2,Gemini,609,,,2024-09-19 05:54:33.327603+00,,
1027,eQBKoJjNAPP7V6Z,1,1,Snippet,600,,,2024-09-19 05:55:04.777297+00,,
1028,eQBKoJjNAPP7V6Z,3,3,Post Hoc,611,,,2024-09-19 05:55:13.809731+00,,
1029,eQBKoJjNAPP7V6Z,3,2,Quoted,612,,,2024-09-19 05:55:25.961787+00,,
1030,eQBKoJjNAPP7V6Z,3,3,Abstractive,613,,,2024-09-19 05:55:38.752353+00,,
1031,eQBKoJjNAPP7V6Z,3,3,Entailed,614,,,2024-09-19 05:55:56.598126+00,,
1032,eQBKoJjNAPP7V6Z,3,2,Paraphrased,616,,,2024-09-19 05:56:15.159351+00,,
1033,eQBKoJjNAPP7V6Z,3,2,Gemini,617,,,2024-09-19 05:56:24.562023+00,,
1034,eQBKoJjNAPP7V6Z,2,1,Snippet,601,,,2024-09-19 05:57:18.139271+00,,
1035,eQBKoJjNAPP7V6Z,3,3,Entailed,615,,,2024-09-19 05:57:31.686259+00,,
1036,eQBKoJjNAPP7V6Z,3,3,Abstractive,618,,,2024-09-19 05:58:18.703069+00,,
1037,eQBKoJjNAPP7V6Z,3,3,Post Hoc,620,,,2024-09-19 05:58:33.282073+00,,
1038,eQBKoJjNAPP7V6Z,3,3,Gemini,621,,,2024-09-19 05:58:45.426941+00,,
1039,eQBKoJjNAPP7V6Z,3,3,Paraphrased,622,,,2024-09-19 05:59:16.030722+00,,
1040,eQBKoJjNAPP7V6Z,3,3,Quoted,624,,,2024-09-19 05:59:24.521843+00,,
1041,eQBKoJjNAPP7V6Z,1,1,Snippet,603,,,2024-09-19 06:00:04.070725+00,,
1042,eQBKoJjNAPP7V6Z,3,3,Quoted,625,,,2024-09-19 06:00:12.428476+00,,
1043,eQBKoJjNAPP7V6Z,3,3,Abstractive,626,,,2024-09-19 06:00:28.001406+00,,
1044,eQBKoJjNAPP7V6Z,3,3,Entailed,627,,,2024-09-19 06:00:51.326175+00,,
1045,eQBKoJjNAPP7V6Z,3,3,Post Hoc,628,,,2024-09-19 06:01:05.798894+00,,
1046,eQBKoJjNAPP7V6Z,3,3,Paraphrased,629,,,2024-09-19 06:01:13.817026+00,,
1047,eQBKoJjNAPP7V6Z,3,3,Gemini,630,,,2024-09-19 06:01:25.564368+00,,
1048,eQBKoJjNAPP7V6Z,3,3,Gemini,631,,,2024-09-19 06:02:10.567774+00,,
1049,eQBKoJjNAPP7V6Z,3,3,Quoted,632,,,2024-09-19 06:02:53.201276+00,,
1050,eQBKoJjNAPP7V6Z,3,3,Paraphrased,634,,,2024-09-19 06:03:12.107112+00,,
1051,eQBKoJjNAPP7V6Z,3,1,Snippet,635,,,2024-09-19 06:03:45.323603+00,,
1052,eQBKoJjNAPP7V6Z,3,3,Abstractive,636,,,2024-09-19 06:04:09.681862+00,,
1053,eQBKoJjNAPP7V6Z,3,3,Post Hoc,637,,,2024-09-19 06:04:24.1538+00,,
1054,eQBKoJjNAPP7V6Z,3,2,Entailed,638,,,2024-09-19 06:04:37.622415+00,,
1055,6gbJojnMbJMuo9Z,3,3,Gemini,624,,,2024-09-19 12:01:34.57979+00,,
1056,6gbJojnMbJMuo9Z,3,3,Abstractive,625,,,2024-09-19 12:01:47.366986+00,,
1057,6gbJojnMbJMuo9Z,3,3,Post Hoc,626,,,2024-09-19 12:02:08.581411+00,,
1058,6gbJojnMbJMuo9Z,3,3,Paraphrased,627,,,2024-09-19 12:02:22.736147+00,,
1059,6gbJojnMbJMuo9Z,3,3,Entailed,628,,,2024-09-19 12:02:34.059447+00,,
1060,6gbJojnMbJMuo9Z,3,3,Quoted,629,,,2024-09-19 12:02:55.220846+00,,
1061,6gbJojnMbJMuo9Z,1,1,Snippet,630,,,2024-09-19 12:03:49.390303+00,,
1062,waTl4c1VXderpYz,3,2,Quoted,595,,,2024-09-19 12:06:11.684592+00,,
1063,waTl4c1VXderpYz,3,3,Entailed,596,,,2024-09-19 12:06:28.649258+00,,
1064,waTl4c1VXderpYz,3,3,Post Hoc,599,,,2024-09-19 12:06:42.55786+00,,
1065,waTl4c1VXderpYz,3,3,Gemini,604,,,2024-09-19 12:07:01.672652+00,,
1066,waTl4c1VXderpYz,2,2,Snippet,607,,,2024-09-19 12:07:40.410231+00,,
1067,waTl4c1VXderpYz,3,3,Abstractive,609,,,2024-09-19 12:07:53.370203+00,,
1068,waTl4c1VXderpYz,3,2,Paraphrased,611,,,2024-09-19 12:08:20.99713+00,,
1069,waTl4c1VXderpYz,3,3,Entailed,598,,,2024-09-19 12:09:48.399859+00,,
1070,waTl4c1VXderpYz,3,2,Quoted,606,,,2024-09-19 12:10:08.597461+00,,
1071,waTl4c1VXderpYz,3,3,Post Hoc,612,,,2024-09-19 12:10:33.146204+00,,
1072,waTl4c1VXderpYz,3,3,Paraphrased,613,,,2024-09-19 12:10:56.301468+00,,
1073,waTl4c1VXderpYz,3,3,Abstractive,614,,,2024-09-19 12:11:20.603902+00,,
1074,waTl4c1VXderpYz,2,1,Snippet,617,,,2024-09-19 12:11:45.031376+00,,
1075,waTl4c1VXderpYz,3,3,Gemini,618,,,2024-09-19 12:12:18.750484+00,,
1076,waTl4c1VXderpYz,3,3,Quoted,615,,,2024-09-19 12:13:58.068245+00,,
1077,waTl4c1VXderpYz,3,1,Entailed,616,,,2024-09-19 12:14:41.185382+00,,
1078,waTl4c1VXderpYz,2,3,Abstractive,620,,,2024-09-19 12:15:47.138782+00,,
1079,waTl4c1VXderpYz,3,3,Post Hoc,621,,,2024-09-19 12:16:03.596349+00,,
1080,waTl4c1VXderpYz,3,3,Gemini,622,,,2024-09-19 12:16:39.301137+00,,
1081,waTl4c1VXderpYz,-1,-1,Snippet,624,,,2024-09-19 12:16:39.556244+00,,
1082,waTl4c1VXderpYz,2,3,Paraphrased,630,,,2024-09-19 12:21:31.8628+00,,
1083,waTl4c1VXderpYz,3,3,Post Hoc,625,,,2024-09-19 12:23:08.41864+00,,
1084,waTl4c1VXderpYz,3,3,Gemini,626,,,2024-09-19 12:23:19.58944+00,,
1085,waTl4c1VXderpYz,2,1,Snippet,627,,,2024-09-19 12:23:46.103911+00,,
1086,waTl4c1VXderpYz,3,3,Abstractive,628,,,2024-09-19 12:24:01.488245+00,,
1087,waTl4c1VXderpYz,3,3,Entailed,631,,,2024-09-19 12:24:15.322393+00,,
1088,waTl4c1VXderpYz,3,3,Paraphrased,632,,,2024-09-19 12:24:53.810347+00,,
1089,ZyAxxvd67lrEgCm,-1,-1,Snippet,609,,,2024-09-19 12:25:03.496878+00,,
1090,waTl4c1VXderpYz,3,2,Quoted,634,,,2024-09-19 12:25:14.306549+00,,
